explicit,artists,key,genre,time_signature
0,604,1,13,4.0
0,2104,1,8,4.0
0,3572,9,5,4.0
0,46,1,14,4.0
0,1114,4,2,4.0
0,2518,10,11,4.0
0,2772,11,15,4.0
0,1726,1,4,4.0
0,701,8,11,4.0
0,1859,2,15,4.0
0,1835,2,15,4.0
0,1997,8,10,4.0
0,3040,9,2,4.0
0,4100,7,2,4.0
0,1374,7,11,4.0
0,3513,7,13,4.0
0,2486,0,18,4.0
0,2146,5,14,4.0
0,2660,5,14,4.0
0,2947,9,10,4.0
0,4345,6,19,4.0
0,4518,8,14,4.0
0,128,11,14,4.0
0,1299,7,7,5.0
0,3094,1,10,4.0
0,806,0,18,5.0
0,4201,6,15,4.0
0,3866,4,7,4.0
0,178,5,2,3.0
0,3583,10,14,4.0
0,1777,7,12,4.0
0,3839,8,14,4.0
0,613,11,1,4.0
0,891,0,18,4.0
1,4049,6,17,4.0
0,3452,1,13,4.0
1,1857,11,4,4.0
0,4449,0,10,4.0
0,1066,10,1,4.0
1,3782,6,5,4.0
0,915,9,8,4.0
0,879,4,15,4.0
1,823,2,12,4.0
0,4297,2,1,4.0
0,2000,7,12,4.0
0,1691,9,0,4.0
0,861,9,12,4.0
0,446,5,18,4.0
0,2511,10,2,4.0
0,3073,5,19,4.0
0,2149,5,5,4.0
0,848,0,0,5.0
0,4492,10,18,4.0
1,1857,1,4,4.0
0,4123,7,2,4.0
0,3970,2,19,4.0
0,3092,6,10,4.0
0,3989,5,4,4.0
0,967,6,19,4.0
0,2619,9,2,4.0
0,2788,11,0,4.0
0,3860,11,12,4.0
1,2941,2,1,4.0
0,1326,4,8,4.0
0,3686,2,18,4.0
0,3512,11,1,4.0
0,1084,1,4,4.0
0,2894,5,7,4.0
0,3144,7,10,4.0
0,1741,0,2,4.0
0,3136,2,10,4.0
0,3543,11,18,4.0
0,1020,1,4,4.0
0,3419,9,1,4.0
0,3583,7,14,4.0
0,3497,1,10,3.0
0,4120,3,16,4.0
1,2271,10,4,4.0
0,2844,10,9,5.0
0,4373,1,18,4.0
0,1558,1,5,4.0
0,963,11,1,4.0
0,438,0,1,4.0
0,1458,4,5,4.0
0,2620,1,9,4.0
0,4066,7,18,4.0
0,2522,1,1,4.0
0,388,8,0,4.0
0,4521,7,14,4.0
0,3965,7,2,4.0
0,4392,1,19,4.0
0,2542,9,1,4.0
0,1067,8,3,4.0
0,1679,9,10,4.0
0,3232,10,15,4.0
0,416,1,5,4.0
0,2837,7,18,4.0
1,4304,2,1,4.0
0,2062,6,1,4.0
0,1920,2,8,4.0
0,3628,1,14,4.0
0,1241,2,7,4.0
0,3351,5,2,4.0
1,1396,11,13,4.0
0,4486,1,16,4.0
0,474,0,17,4.0
0,3592,0,3,4.0
0,1960,6,5,4.0
0,1926,2,15,4.0
0,3989,5,4,4.0
0,2660,1,14,4.0
0,3832,7,11,4.0
0,3674,10,11,4.0
1,3600,6,11,4.0
0,4249,7,7,4.0
0,3729,11,9,4.0
0,2630,8,11,4.0
0,3791,1,9,4.0
0,3608,11,17,3.0
0,2742,9,4,4.0
0,4457,1,19,4.0
0,2677,2,12,4.0
0,146,9,17,4.0
0,3989,11,4,4.0
0,836,9,17,4.0
0,3809,9,17,1.0
0,562,2,7,4.0
0,1304,4,17,4.0
0,1565,4,2,4.0
0,3139,2,10,4.0
0,1525,0,3,4.0
0,3111,7,10,4.0
0,820,11,1,4.0
0,265,10,4,4.0
0,501,2,14,4.0
1,1106,7,8,4.0
0,3817,5,10,4.0
0,70,1,0,4.0
0,44,10,18,4.0
0,2739,8,0,4.0
0,1600,1,19,4.0
0,1334,4,1,4.0
0,3753,8,11,4.0
0,1036,8,3,4.0
0,3049,7,7,3.0
0,501,5,14,4.0
0,1695,11,15,4.0
0,6,11,8,4.0
0,2491,5,8,4.0
0,1510,2,15,4.0
0,1012,1,19,4.0
0,2736,2,10,3.0
0,3543,8,18,4.0
0,4107,10,2,4.0
0,2946,4,10,3.0
0,2881,7,4,4.0
0,1575,2,19,4.0
0,1805,2,15,4.0
0,1218,1,1,4.0
0,3835,2,0,4.0
0,2649,0,17,3.0
1,823,7,12,4.0
0,1091,7,18,4.0
0,1611,2,2,4.0
0,3977,9,0,4.0
0,4342,0,15,4.0
0,1746,8,16,3.0
0,1935,10,11,4.0
0,4103,8,9,4.0
0,2677,4,12,4.0
0,3285,0,10,4.0
0,1841,6,5,4.0
0,4395,2,11,4.0
0,889,1,13,3.0
0,1171,11,4,4.0
0,2575,1,18,4.0
0,2328,11,7,4.0
0,1107,8,19,4.0
0,4012,0,2,4.0
0,1907,4,18,4.0
1,1305,1,13,4.0
0,3559,2,8,4.0
0,2894,10,7,4.0
0,1979,4,18,4.0
0,3959,10,5,4.0
0,4178,10,10,4.0
0,584,10,8,4.0
0,2056,2,14,4.0
0,2897,2,7,4.0
0,2887,2,19,4.0
0,4166,10,19,4.0
0,2213,4,6,4.0
0,2053,9,7,4.0
1,809,8,11,4.0
0,1113,4,2,4.0
1,1242,6,17,4.0
0,4514,5,17,4.0
0,3989,1,4,4.0
0,67,10,5,4.0
1,1166,0,4,4.0
0,1207,9,14,4.0
0,3946,11,2,3.0
0,4029,11,2,4.0
0,2650,0,1,3.0
0,4297,8,1,3.0
0,2330,0,9,4.0
0,2190,4,5,4.0
0,973,8,9,4.0
0,4298,9,1,4.0
0,3663,0,2,4.0
0,1281,7,1,4.0
0,1734,0,12,4.0
0,4168,9,7,4.0
0,3286,9,11,4.0
1,1135,1,11,4.0
0,360,0,14,4.0
0,1908,8,18,4.0
0,3982,1,8,4.0
0,3905,1,7,4.0
0,3210,7,3,4.0
0,657,5,7,4.0
0,3405,10,2,4.0
1,3897,2,12,4.0
0,50,5,12,4.0
0,4202,0,7,4.0
0,2903,4,12,3.0
0,4108,10,1,4.0
0,3619,7,10,3.0
0,3524,0,3,1.0
0,461,7,13,4.0
0,4322,11,3,4.0
0,1865,2,10,4.0
0,3037,2,2,4.0
0,823,2,12,4.0
0,1537,1,8,4.0
0,1403,9,18,4.0
0,1436,0,7,4.0
0,1575,4,19,4.0
0,4534,7,15,4.0
0,923,6,8,4.0
0,2337,4,9,3.0
0,1040,5,15,4.0
0,644,1,6,4.0
0,1794,9,12,4.0
0,419,5,5,4.0
0,2739,5,0,3.0
0,4547,0,15,4.0
0,4296,11,15,4.0
0,4420,6,9,4.0
0,3960,6,2,4.0
0,1749,11,7,4.0
0,4272,2,3,4.0
0,678,6,9,4.0
0,896,6,11,4.0
0,4442,10,18,3.0
0,2963,0,6,4.0
0,937,0,8,4.0
0,3543,1,18,4.0
0,4482,8,18,4.0
0,3279,8,5,4.0
0,2290,8,17,4.0
0,4311,0,19,4.0
0,2915,9,12,4.0
0,1754,8,8,4.0
0,447,5,18,4.0
0,359,1,14,4.0
0,2876,6,0,4.0
0,3659,6,7,4.0
0,3542,9,0,4.0
0,2533,9,0,4.0
0,2422,1,3,3.0
0,1135,11,11,4.0
0,2346,7,17,3.0
0,1907,5,18,4.0
0,2053,4,7,4.0
0,4521,7,14,4.0
1,1494,1,12,4.0
0,762,7,2,4.0
0,1580,0,7,4.0
0,3097,5,3,4.0
0,3474,0,8,4.0
0,3000,5,3,4.0
0,1603,4,15,4.0
0,2056,5,14,4.0
0,3583,8,14,4.0
0,4066,0,18,4.0
0,2213,1,6,4.0
0,4018,0,8,4.0
0,3386,4,12,3.0
0,24,0,14,4.0
0,1673,7,9,4.0
0,4474,4,14,4.0
0,1691,11,7,3.0
0,4375,5,10,4.0
0,3662,8,17,4.0
0,402,9,2,4.0
0,2389,1,17,4.0
0,3909,5,2,3.0
0,3790,2,2,4.0
0,1959,8,5,4.0
0,1980,6,18,4.0
0,524,9,18,3.0
0,2161,11,9,4.0
0,3111,0,10,4.0
0,2592,10,9,4.0
0,1475,4,4,4.0
0,1672,9,13,4.0
0,3566,8,8,4.0
0,4113,7,16,4.0
0,4066,10,18,3.0
0,1676,7,12,4.0
0,2405,5,10,4.0
0,2517,7,9,4.0
0,4352,0,15,4.0
0,3287,0,6,4.0
0,166,11,3,4.0
0,4238,6,13,4.0
0,2340,11,7,4.0
0,4420,2,9,4.0
0,250,2,17,1.0
0,2197,9,10,4.0
0,1052,1,14,4.0
0,3193,0,10,4.0
1,1399,10,13,4.0
0,2892,1,0,4.0
0,898,8,4,4.0
0,706,9,17,4.0
1,1096,5,1,4.0
0,232,10,2,4.0
0,2582,1,12,4.0
0,123,5,1,3.0
0,3082,2,17,4.0
0,2973,10,12,4.0
0,396,7,0,5.0
0,1747,1,12,4.0
0,1694,5,7,4.0
0,197,6,10,4.0
0,4368,4,15,4.0
0,114,11,19,4.0
0,411,10,13,4.0
0,4431,4,19,4.0
0,3207,0,11,4.0
0,2500,10,15,4.0
0,2921,11,17,4.0
0,1744,10,17,4.0
0,1335,1,19,4.0
0,780,2,6,4.0
0,4276,2,10,4.0
0,2104,6,8,4.0
0,2607,2,1,4.0
1,2053,0,7,4.0
0,2445,9,5,4.0
0,4199,11,19,4.0
0,3522,6,0,4.0
0,471,1,9,4.0
0,1927,10,15,4.0
0,3989,0,4,4.0
0,316,5,12,4.0
0,1079,7,8,4.0
0,807,4,10,4.0
0,3603,7,4,4.0
0,4455,9,18,4.0
0,2962,1,10,4.0
0,1954,5,0,4.0
0,2596,0,14,4.0
0,1553,9,6,4.0
1,3367,0,11,4.0
0,106,4,0,4.0
0,4150,9,11,4.0
0,128,9,14,4.0
0,3791,10,9,4.0
0,164,4,0,4.0
0,2833,4,0,4.0
0,1553,7,6,4.0
0,1663,0,3,4.0
0,4123,7,2,4.0
0,4339,1,15,4.0
0,1805,4,15,4.0
0,4117,5,16,4.0
0,587,9,17,4.0
0,118,1,17,4.0
0,4430,1,18,4.0
0,8,2,8,4.0
0,122,2,17,4.0
0,2625,1,5,4.0
0,1859,5,15,4.0
0,1112,9,2,4.0
0,1604,2,1,4.0
0,265,0,4,4.0
0,2390,6,4,4.0
0,3611,10,15,4.0
0,2494,0,13,4.0
0,1747,9,12,4.0
0,3320,5,1,4.0
0,4147,10,10,3.0
0,4168,10,7,4.0
0,2982,0,5,4.0
0,2775,8,14,4.0
0,4057,9,19,4.0
0,4252,9,6,4.0
0,4036,6,1,4.0
0,1979,4,18,4.0
0,2020,7,6,3.0
0,3499,6,10,4.0
0,4234,2,0,4.0
0,839,8,1,3.0
0,3322,8,9,4.0
0,1044,1,17,4.0
0,1957,9,3,4.0
0,835,1,17,4.0
0,3165,3,10,4.0
0,4420,7,9,3.0
0,3543,11,18,4.0
0,2328,9,7,4.0
0,2486,1,18,4.0
0,1611,9,2,4.0
0,1940,6,0,4.0
0,1575,9,19,4.0
0,166,6,3,4.0
0,121,1,17,4.0
0,2734,5,7,4.0
0,746,1,7,4.0
0,2752,9,19,4.0
0,395,5,0,4.0
0,1555,1,6,3.0
0,2974,2,8,4.0
0,1423,6,14,4.0
0,1121,4,7,4.0
0,1068,6,1,4.0
0,3800,0,4,4.0
0,566,1,19,4.0
0,2625,11,5,4.0
0,891,9,18,4.0
0,2486,6,18,4.0
0,160,1,19,4.0
0,2775,6,14,4.0
0,3436,2,13,4.0
0,2914,4,14,4.0
0,2596,0,14,4.0
0,2709,10,16,4.0
0,2605,6,13,4.0
0,644,0,6,4.0
0,1488,6,3,4.0
0,2807,7,10,4.0
0,4168,10,7,4.0
0,4116,9,16,4.0
0,2879,11,0,4.0
0,2398,0,0,4.0
0,4288,7,18,4.0
0,1859,5,15,4.0
0,2229,1,17,4.0
0,1296,10,15,4.0
0,4396,1,7,4.0
0,2919,6,7,4.0
0,1759,2,1,4.0
0,3438,2,15,4.0
0,4420,7,9,4.0
0,3607,2,17,4.0
0,129,3,1,4.0
0,4157,2,19,4.0
0,4273,5,19,4.0
0,3995,0,8,4.0
0,3052,11,9,4.0
0,2595,4,7,4.0
0,720,8,4,4.0
0,1555,7,6,4.0
0,3190,0,10,4.0
0,3543,1,18,4.0
0,3365,2,6,4.0
0,1988,0,9,4.0
0,2881,1,4,4.0
0,1145,11,10,4.0
0,2992,5,6,4.0
0,1885,9,18,4.0
0,616,7,19,4.0
0,1596,0,19,4.0
0,1653,10,6,4.0
0,3362,9,9,4.0
0,4342,9,15,4.0
0,2775,11,14,4.0
0,2056,0,14,4.0
0,1056,2,16,4.0
0,3632,0,13,4.0
1,4108,9,1,4.0
0,2401,2,3,4.0
0,3583,7,14,4.0
0,1068,0,1,4.0
0,1220,6,15,4.0
0,1490,10,9,4.0
0,2215,1,15,4.0
0,2844,4,9,4.0
0,1064,7,17,4.0
0,4059,8,3,4.0
0,2250,1,19,4.0
0,4113,3,16,3.0
0,1627,6,14,4.0
0,2677,8,12,3.0
0,1060,6,5,4.0
0,2274,1,11,4.0
0,3498,4,10,4.0
0,4007,0,0,4.0
0,2542,10,1,4.0
0,3559,11,8,4.0
0,3583,2,14,4.0
0,3435,0,9,4.0
0,992,9,3,4.0
0,4008,7,0,4.0
0,700,9,9,4.0
0,2037,10,9,4.0
1,3220,8,11,4.0
0,3296,9,3,4.0
0,3788,7,2,1.0
0,1766,1,1,4.0
0,4525,7,15,4.0
1,4240,9,13,4.0
1,823,7,12,4.0
0,2441,1,5,4.0
0,346,10,16,3.0
0,166,7,3,4.0
0,3600,2,11,4.0
0,1861,8,15,4.0
0,1555,9,6,3.0
0,3674,0,11,4.0
1,3078,10,13,4.0
0,2544,5,17,4.0
0,498,9,18,4.0
0,3456,9,14,4.0
0,4342,11,15,4.0
0,761,2,0,4.0
0,1907,4,18,3.0
0,2905,2,8,4.0
0,3989,4,4,4.0
0,2277,8,11,4.0
0,1658,1,6,4.0
0,2850,5,2,4.0
0,2325,9,17,4.0
0,62,1,5,4.0
0,3939,11,4,4.0
0,3659,0,7,4.0
0,3559,7,8,4.0
0,4098,4,17,4.0
0,2439,7,19,4.0
0,3047,0,18,4.0
0,2592,11,9,4.0
0,2609,7,19,4.0
0,1152,10,11,4.0
0,4368,4,15,4.0
0,3103,7,10,4.0
0,2123,5,6,4.0
0,15,11,11,4.0
0,384,9,0,4.0
0,3927,4,2,4.0
0,3559,9,8,4.0
0,3211,7,11,4.0
0,3890,0,5,4.0
0,3042,5,6,4.0
0,1510,10,15,4.0
0,4412,5,7,4.0
0,4152,5,18,4.0
0,2634,5,11,4.0
0,2677,6,12,4.0
0,3229,5,13,4.0
0,3628,0,14,4.0
0,436,7,4,4.0
0,446,0,18,4.0
0,1363,10,5,4.0
0,2575,5,18,4.0
0,24,4,14,4.0
0,2056,5,14,4.0
0,32,8,15,4.0
0,1560,1,19,4.0
0,4388,2,19,4.0
1,823,1,12,4.0
0,3362,7,9,4.0
0,125,10,0,4.0
0,2959,11,0,4.0
0,536,5,19,4.0
0,614,7,11,4.0
0,2835,8,0,4.0
0,863,0,4,4.0
0,56,11,10,4.0
1,3883,10,13,4.0
0,3287,5,6,4.0
0,1494,3,12,4.0
0,1227,1,4,4.0
0,2217,2,0,4.0
0,644,0,6,4.0
0,2328,8,7,4.0
0,2601,0,9,5.0
0,3557,2,14,4.0
0,1562,6,6,4.0
0,2930,2,3,4.0
0,4518,0,14,4.0
0,924,8,8,4.0
0,1555,7,6,4.0
0,1691,10,15,3.0
0,2694,0,17,4.0
0,895,2,8,4.0
0,3898,6,10,4.0
0,1417,10,2,4.0
0,1095,5,6,4.0
0,128,11,14,4.0
0,2104,7,8,4.0
0,1716,11,4,4.0
0,3748,6,16,4.0
0,2650,7,1,4.0
0,970,10,8,4.0
0,4031,2,19,4.0
0,1546,8,7,4.0
0,329,2,4,4.0
0,719,7,2,4.0
0,2553,7,5,4.0
0,407,0,7,4.0
0,1475,6,4,4.0
0,3016,8,14,4.0
1,3600,1,11,4.0
0,2291,1,0,4.0
0,2314,11,15,4.0
1,4180,11,11,4.0
0,3094,6,10,3.0
0,2093,10,8,4.0
0,3502,1,10,4.0
1,322,9,4,4.0
0,2141,1,1,3.0
0,1323,7,19,4.0
0,2671,8,3,4.0
0,3063,1,4,4.0
0,2938,0,17,3.0
0,1685,0,0,4.0
0,1819,6,15,4.0
0,2982,9,5,4.0
1,3989,7,4,4.0
0,3316,5,9,4.0
0,3322,6,9,4.0
0,3229,8,13,4.0
1,1400,10,13,4.0
0,2509,1,4,4.0
0,4508,4,18,4.0
0,3559,7,8,4.0
0,4110,5,16,4.0
0,981,0,17,4.0
0,166,11,3,4.0
0,2283,9,11,4.0
0,2656,0,8,4.0
0,3254,6,10,4.0
0,780,10,6,4.0
0,1404,2,11,4.0
0,3126,11,10,4.0
0,2870,10,19,4.0
0,2452,0,3,4.0
0,404,1,7,4.0
0,1881,1,15,4.0
0,499,0,1,4.0
0,1693,10,0,4.0
0,4307,2,19,4.0
0,3755,10,15,4.0
0,2401,5,3,4.0
0,2372,2,17,4.0
0,4420,0,9,4.0
0,3039,0,2,4.0
0,669,11,1,4.0
0,4134,6,2,4.0
0,4168,0,7,4.0
0,2882,7,4,4.0
0,1859,9,15,4.0
0,275,5,4,4.0
0,3577,4,9,4.0
0,3219,4,1,4.0
0,4028,7,6,4.0
0,1265,9,12,4.0
0,3842,10,10,4.0
0,4059,11,3,4.0
0,686,4,6,4.0
0,2524,5,0,4.0
0,3660,9,18,4.0
0,366,6,15,4.0
0,587,11,17,4.0
0,2414,0,6,4.0
0,4054,6,19,4.0
0,2096,7,13,4.0
0,3735,6,11,4.0
0,4277,1,9,4.0
1,3735,7,11,4.0
0,3909,2,2,4.0
0,3989,7,4,4.0
0,2649,8,17,4.0
0,367,0,12,4.0
0,343,5,7,4.0
0,2069,7,5,4.0
0,2820,0,3,4.0
0,2949,6,8,4.0
0,2943,6,18,4.0
0,3741,4,4,4.0
0,2035,11,18,4.0
0,1289,6,18,4.0
0,3928,6,4,4.0
0,2949,6,8,4.0
0,4526,11,15,4.0
0,1859,5,15,4.0
0,1475,5,4,4.0
0,2426,6,3,4.0
0,848,11,0,4.0
0,3171,9,10,4.0
0,116,2,19,4.0
0,2895,4,7,4.0
0,24,0,14,4.0
0,3688,0,18,3.0
0,2625,11,5,4.0
0,3361,6,10,4.0
0,720,1,4,4.0
0,316,1,12,3.0
0,1522,0,13,4.0
0,4114,4,16,4.0
0,627,2,5,4.0
0,117,2,12,4.0
0,3213,5,11,4.0
0,2155,7,9,4.0
0,1805,9,15,4.0
0,108,7,19,3.0
0,4460,5,18,4.0
0,963,0,1,4.0
0,1705,7,1,4.0
0,1265,0,12,4.0
0,1252,2,1,4.0
0,2487,7,0,4.0
0,2901,0,10,4.0
0,3511,1,4,4.0
0,4112,7,16,4.0
0,2524,7,0,4.0
0,4171,6,16,4.0
1,2604,6,13,4.0
0,2885,0,4,4.0
1,2014,8,19,4.0
0,3743,0,4,4.0
0,3456,1,14,4.0
0,3081,9,14,4.0
0,687,4,6,3.0
0,350,10,11,4.0
0,2411,8,0,4.0
0,218,1,3,4.0
0,1728,9,4,4.0
0,1543,5,12,4.0
0,786,10,7,4.0
0,1559,1,3,4.0
0,4138,5,19,4.0
0,3726,1,18,4.0
0,2797,8,18,4.0
0,2145,4,1,4.0
0,237,1,0,5.0
0,3603,8,4,4.0
0,2596,6,14,4.0
0,1484,10,3,4.0
0,1107,6,19,4.0
0,760,9,5,4.0
0,249,6,1,4.0
0,1278,7,2,4.0
0,3873,2,7,4.0
0,2291,5,0,4.0
0,4438,1,18,4.0
0,1822,2,7,4.0
1,2691,11,10,4.0
0,1154,0,4,4.0
0,371,11,5,4.0
0,46,8,14,4.0
1,1051,2,4,4.0
1,1811,0,11,4.0
0,4154,7,5,4.0
0,1726,8,4,4.0
0,3024,0,15,4.0
0,2190,7,5,4.0
0,2932,9,3,3.0
0,794,11,19,4.0
0,4294,11,0,4.0
0,4420,7,9,3.0
0,1860,10,15,4.0
0,443,0,4,4.0
0,3006,0,7,4.0
0,838,11,1,4.0
0,4066,8,18,4.0
0,1227,7,4,4.0
0,2221,4,12,1.0
0,2604,10,13,4.0
0,3425,4,2,4.0
0,1296,6,15,4.0
0,294,7,2,4.0
0,8,5,8,4.0
0,3900,5,15,4.0
0,1299,10,7,4.0
1,2386,2,17,4.0
0,2192,10,5,4.0
0,769,6,0,4.0
0,1733,4,1,4.0
1,862,6,1,4.0
1,1494,5,12,4.0
0,2321,4,3,3.0
0,2406,2,7,4.0
0,2016,0,6,4.0
0,2155,0,9,5.0
0,1126,1,3,4.0
0,3512,3,1,4.0
0,2677,0,12,4.0
0,642,7,5,4.0
0,3055,1,15,4.0
0,2321,0,10,4.0
0,266,5,11,4.0
0,2640,10,13,4.0
1,2636,10,11,4.0
0,548,0,9,3.0
0,1046,2,13,4.0
1,1357,11,17,4.0
0,54,4,10,4.0
0,2046,10,5,4.0
0,1917,9,5,4.0
0,402,11,2,4.0
0,1061,10,9,4.0
0,791,11,15,4.0
0,614,9,11,4.0
0,2037,11,9,3.0
1,1284,6,8,4.0
0,3913,11,9,4.0
0,3827,0,1,4.0
0,3865,0,6,4.0
0,3908,8,5,4.0
0,2936,6,5,4.0
0,3209,7,3,4.0
0,1652,8,0,4.0
0,4097,2,7,4.0
0,735,6,15,4.0
0,183,0,5,4.0
0,2167,5,17,4.0
0,4028,9,6,3.0
0,2801,10,18,4.0
0,735,4,15,4.0
0,2259,7,15,4.0
0,651,9,7,4.0
0,601,0,18,4.0
0,504,0,2,4.0
0,528,8,19,4.0
0,1153,2,6,5.0
0,4480,3,18,4.0
0,174,7,2,4.0
0,3951,11,19,4.0
0,3838,10,15,4.0
0,3461,9,19,4.0
0,3995,1,8,4.0
0,2486,8,18,4.0
0,2224,4,12,4.0
0,1077,5,14,4.0
0,2550,2,5,4.0
0,3400,0,5,4.0
0,1416,2,2,4.0
0,2613,9,1,4.0
1,3724,6,11,4.0
0,1220,3,15,4.0
0,3132,7,10,4.0
0,1787,5,7,4.0
0,1102,11,10,4.0
0,4180,1,11,4.0
0,3869,9,19,4.0
0,2056,2,14,4.0
0,1647,5,2,4.0
0,3275,11,5,4.0
0,3578,0,9,4.0
0,1488,1,3,4.0
0,1640,7,10,4.0
0,1312,0,17,4.0
1,280,3,11,4.0
1,3725,2,2,4.0
0,3176,8,10,4.0
0,463,2,1,4.0
0,2246,9,1,1.0
0,4368,4,15,4.0
0,1506,3,8,4.0
0,2942,6,17,4.0
0,291,6,5,4.0
0,4514,6,17,4.0
0,3948,11,19,4.0
0,3784,5,19,4.0
0,2254,7,7,4.0
0,3675,1,9,4.0
0,1805,0,15,4.0
0,3652,8,16,4.0
0,2850,2,2,4.0
1,4193,2,1,4.0
0,2340,11,7,4.0
0,1084,5,4,4.0
0,4289,2,1,1.0
0,2783,6,4,5.0
0,1068,11,1,4.0
0,1186,0,19,4.0
0,1193,5,18,4.0
0,3865,1,6,4.0
0,1248,7,15,4.0
0,1156,10,9,4.0
0,797,9,3,4.0
0,644,10,6,3.0
0,824,7,12,4.0
0,2524,2,0,4.0
0,2997,7,14,4.0
0,3312,1,19,4.0
0,3008,10,11,4.0
0,4040,9,7,4.0
0,3877,9,8,4.0
0,3440,2,8,4.0
0,3267,2,16,4.0
0,334,10,1,4.0
0,2838,2,1,4.0
0,3090,1,11,4.0
0,2378,11,18,4.0
0,47,7,19,3.0
0,598,7,1,4.0
0,1555,0,6,4.0
0,1268,4,17,4.0
0,2301,9,17,4.0
0,1796,6,0,4.0
0,524,8,18,4.0
0,4549,1,15,4.0
0,737,0,6,4.0
0,3428,0,10,3.0
0,1627,6,14,4.0
0,244,6,10,4.0
0,3559,7,8,4.0
0,1296,9,15,4.0
0,1555,7,6,4.0
0,4158,2,19,4.0
0,3286,5,11,4.0
0,1611,9,2,4.0
0,3779,0,2,4.0
1,4213,1,13,4.0
0,1696,0,12,4.0
0,1440,1,7,4.0
0,2319,7,18,4.0
0,3484,5,18,4.0
1,4305,9,12,4.0
0,2257,7,7,4.0
0,998,2,8,4.0
0,4264,2,2,4.0
0,2756,7,17,4.0
0,701,2,11,4.0
0,2054,1,7,4.0
0,1448,1,7,4.0
0,3301,4,2,4.0
0,456,0,16,4.0
0,3654,4,12,4.0
0,3583,0,14,4.0
0,3924,5,0,4.0
0,678,0,9,4.0
0,402,5,2,4.0
0,901,11,19,4.0
0,1320,11,8,4.0
0,4029,5,2,4.0
0,1677,10,10,4.0
0,591,1,9,4.0
0,3583,7,14,4.0
0,623,6,5,4.0
0,1295,7,2,4.0
0,812,11,4,4.0
0,1285,7,15,4.0
0,3755,0,15,4.0
0,2191,6,5,4.0
0,1,9,11,4.0
0,3749,0,6,4.0
0,3588,2,4,4.0
0,750,5,6,4.0
0,3864,11,6,3.0
0,700,5,9,4.0
0,1802,0,15,3.0
0,1783,11,9,4.0
1,4365,11,3,4.0
0,678,7,9,4.0
0,3106,0,10,4.0
0,3286,10,11,4.0
0,2254,2,7,4.0
0,2775,5,14,4.0
0,2775,8,14,4.0
0,1639,0,10,4.0
0,2153,3,19,4.0
0,1104,6,8,4.0
0,3478,7,12,4.0
0,1367,10,15,4.0
0,370,0,0,4.0
0,4374,7,10,4.0
0,2804,5,9,4.0
0,3374,6,5,4.0
0,3094,3,10,4.0
0,4591,10,15,3.0
0,1655,9,11,4.0
0,4238,0,13,4.0
0,959,7,12,4.0
0,3029,11,14,4.0
0,2686,9,3,4.0
0,4168,3,7,4.0
0,1433,9,3,4.0
0,4076,0,6,4.0
0,691,9,7,4.0
0,1416,4,2,4.0
0,2140,0,0,4.0
0,1579,10,5,4.0
0,3720,7,17,4.0
0,320,6,12,4.0
0,838,7,1,4.0
0,3543,0,18,4.0
0,3516,0,18,4.0
0,3677,4,1,4.0
0,3387,10,19,4.0
0,3821,10,6,4.0
0,1794,8,12,4.0
0,2812,1,10,4.0
0,2486,1,18,4.0
0,2428,5,7,4.0
0,824,11,12,4.0
0,208,5,17,4.0
0,2174,9,17,4.0
0,455,7,5,4.0
0,860,1,15,4.0
0,640,2,0,4.0
0,3947,11,2,4.0
0,2081,4,10,4.0
0,2012,11,15,4.0
0,2498,0,15,4.0
0,3877,10,8,4.0
0,2220,11,12,4.0
0,2982,1,5,4.0
0,4103,5,9,4.0
0,1510,5,15,4.0
0,4078,11,13,4.0
0,587,11,17,4.0
0,1555,6,6,4.0
0,3583,2,14,4.0
0,861,7,12,3.0
0,3367,10,11,4.0
0,3436,9,13,4.0
0,3356,7,10,4.0
0,3027,8,0,3.0
0,8,7,8,4.0
0,3367,1,11,4.0
0,3897,1,12,4.0
0,1757,1,11,4.0
0,2196,6,14,4.0
0,692,5,7,4.0
0,3055,4,0,3.0
0,26,10,15,4.0
0,2814,9,10,4.0
0,3543,0,18,4.0
0,37,1,4,4.0
0,3909,9,2,4.0
0,4426,7,18,4.0
0,4209,2,19,4.0
0,4480,5,18,3.0
0,700,1,9,4.0
0,1290,1,1,4.0
0,3611,2,15,4.0
0,3688,9,18,3.0
0,301,9,12,4.0
0,3652,2,16,3.0
0,4510,10,13,4.0
0,1433,9,3,4.0
1,609,1,1,4.0
0,1936,3,15,4.0
0,3519,0,0,4.0
0,1159,9,4,4.0
0,1510,2,15,4.0
0,725,2,13,4.0
0,1220,7,15,4.0
0,1555,0,6,5.0
0,1942,2,0,4.0
0,4395,7,11,4.0
0,4325,1,13,4.0
0,1979,9,18,4.0
0,3362,1,9,4.0
0,711,4,10,4.0
0,1596,0,19,4.0
0,2155,11,9,4.0
0,3289,0,3,4.0
0,1782,3,9,4.0
0,265,0,4,4.0
0,1291,7,1,4.0
0,2353,7,3,4.0
0,3448,8,13,4.0
0,3177,7,10,4.0
1,2820,5,3,4.0
1,1970,2,8,4.0
0,3787,8,17,4.0
0,3994,1,4,4.0
0,2542,6,1,4.0
0,1419,6,11,4.0
0,4287,6,1,3.0
0,1971,5,15,4.0
0,3679,0,2,4.0
0,3286,2,11,4.0
0,4420,2,9,3.0
0,1281,2,1,4.0
