clustering type,value
hdbscan min_samples=8 min_cluster_size=49,-0.04662107892452956
hdbscan min_samples=8 min_cluster_size=50,-0.04662107892452956
hdbscan min_samples=9 min_cluster_size=2,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=3,0.13108608127814647
hdbscan min_samples=9 min_cluster_size=4,0.13108608127814647
hdbscan min_samples=9 min_cluster_size=5,0.13108608127814647
hdbscan min_samples=9 min_cluster_size=6,0.13108608127814647
hdbscan min_samples=9 min_cluster_size=7,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=8,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=9,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=10,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=11,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=12,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=13,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=14,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=15,0.19178657572934468
hdbscan min_samples=9 min_cluster_size=16,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=17,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=18,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=19,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=20,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=21,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=22,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=23,-0.09510413987979835
hdbscan min_samples=9 min_cluster_size=24,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=25,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=26,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=27,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=28,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=29,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=30,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=31,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=32,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=33,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=34,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=35,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=36,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=37,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=38,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=39,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=40,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=41,-0.058928636436890246
hdbscan min_samples=9 min_cluster_size=42,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=43,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=44,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=45,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=46,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=47,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=48,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=49,-0.049046453355619114
hdbscan min_samples=9 min_cluster_size=50,-0.049046453355619114
hdbscan min_samples=10 min_cluster_size=2,0.005797414891413686
hdbscan min_samples=10 min_cluster_size=3,0.0696998206891139
hdbscan min_samples=10 min_cluster_size=4,0.13212918323338235
hdbscan min_samples=10 min_cluster_size=5,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=6,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=7,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=8,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=9,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=10,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=11,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=12,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=13,0.1911219783652625
hdbscan min_samples=10 min_cluster_size=14,-0.1086445616905511
hdbscan min_samples=10 min_cluster_size=15,-0.10767912566713167
hdbscan min_samples=10 min_cluster_size=16,-0.10767912566713167
hdbscan min_samples=10 min_cluster_size=17,-0.10767912566713167
hdbscan min_samples=10 min_cluster_size=18,-0.10767912566713167
hdbscan min_samples=10 min_cluster_size=19,-0.10767912566713167
hdbscan min_samples=10 min_cluster_size=20,-0.07154471613775674
hdbscan min_samples=10 min_cluster_size=21,-0.07154471613775674
hdbscan min_samples=10 min_cluster_size=22,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=23,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=24,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=25,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=26,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=27,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=28,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=29,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=30,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=31,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=32,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=33,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=34,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=35,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=36,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=37,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=38,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=39,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=40,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=41,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=42,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=43,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=44,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=45,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=46,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=47,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=48,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=49,-0.0662291369696164
hdbscan min_samples=10 min_cluster_size=50,-0.0662291369696164
