track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
02GgBrc9tRD1gDmy3uTfJO,0.0984,0.774,273226,0.402,0,11,0.347,-6.131,1,0.243,92.011,4,0.812
77BQceOpfvUBXgokOFHYMm,0.53,0.513,220693,0.363,0,10,0.0792,-11.219,1,0.0306,151.828,4,0.383
4aIy87lPh02Q3r1VfLHKd7,0.00988,0.812,130738,0.435,0.895,0,0.111,-10.269,1,0.0602,122.05,4,0.802
5x3iVlTaxl4fjD1OoUQ7WW,0.00199,0.694,257693,0.768,0.00225,0,0.0412,-4.971,1,0.238,121.962,4,0.435
0vmghpTUrKYbhKq7uJ0beC,0.671,0.706,210413,0.748,0,1,0.14,-5.54,0,0.165,96.146,4,0.745
3F3GGF4lxd26T0idaVsr04,0.862,0.521,227520,0.672,0,0,0.968,-6.045,1,0.0475,146.002,4,0.696
1BVMEv3NmUy4cGY9nnOotM,0.795,0.802,173216,0.592,0.0046,11,0.118,-6.071,1,0.0336,125.999,4,0.883
1jdAzKbRRrIQ3fpodftKfj,0.082,0.574,141400,0.89,0,6,0.0741,-5.789,0,0.041,97.9,4,0.83
2Hz70gAhvFwJvTahAtlaKm,0.708,0.471,303750,0.652,0.894,5,0.0923,-13.163,0,0.0621,179.097,4,0.31
2aF6LOpgV30bsDP1omFr6L,0.679,0.386,297240,0.756,0,9,0.529,-4.861,1,0.095,172.804,4,0.585
2zXDohXkGtHzCInhb6WEnV,0.00552,0.547,261160,0.922,0.615,8,0.084,-7.476,0,0.0453,165.027,4,0.175
6jEsFa4gAXvikzdt8aijpn,0.0775,0.784,166817,0.724,0.885,6,0.271,-6.739,1,0.0503,93.984,4,0.401
48ggu8qMnZep9jKRWB0dAL,0.388,0.516,292227,0.728,0,1,0.116,-3.867,1,0.0287,93.0,4,0.57
7tCL3GNUc04W2S7Cx1MzId,0.933,0.204,116791,1.0,0.691,1,0.969,-22.526,1,0.0445,50.488,3,1e-05
0YbVj1WuvwWwhS6cQZHH53,0.556,0.543,148120,0.933,4.21e-05,10,0.137,-1.373,1,0.0741,160.013,4,0.762
7zqjFQqv1FEAv8nlEYLVoR,0.532,0.76,158159,0.378,0.867,7,0.117,-11.719,0,0.0633,80.031,4,0.265
6iEEf0a4KOHbOsbJ4TslLY,0.926,0.681,129820,0.36,0.95,11,0.124,-9.901,0,0.159,84.896,4,0.417
6OQBLmfuKMpXZ7nGrQW7n1,0.184,0.392,223816,0.951,0.00128,11,0.0959,-3.941,0,0.064,151.998,4,0.394
6GWaU9mWtYPquwPu87yG2W,0.185,0.641,192601,0.73,2.27e-05,9,0.0683,-6.976,1,0.0862,132.079,3,0.622
3BT0bKpJTZWYNuH5epKyOT,0.034,0.791,212684,0.546,0.0211,11,0.0464,-8.81,0,0.0436,100.064,4,0.843
4XgPM5HdclVwRNcfYoMWcv,0.0212,0.441,310572,0.756,0.105,9,0.378,-7.557,0,0.0322,144.3,4,0.367
4fVbzqBB2X2XQfFpnaoxY9,0.000125,0.145,616427,0.916,0.794,0,0.351,-8.108,1,0.0844,149.286,3,0.0573
7C3lbQVR3vlo8WCHNiwycv,0.0207,0.803,216466,0.278,0.875,2,0.12,-13.841,0,0.0484,130.001,4,0.473
0WMEY4Op0MY7E3pnlItJJ8,0.306,0.0684,555438,0.0981,0.865,0,0.106,-24.798,1,0.0439,65.394,3,0.0329
5HkG3ZdLOVZQI4rpUdGZCa,0.994,0.156,158983,0.00453,0.91,9,0.0741,-34.118,1,0.0404,73.865,3,0.0619
4DhxDKdxHZJJsPDCozBCVz,0.811,0.436,190400,0.332,0,7,0.136,-15.096,1,0.0663,72.408,4,0.701
7sJh1Fj7dcuHnHSqL8FHf3,0.0184,0.538,238293,0.533,0.0133,0,0.109,-12.113,1,0.0518,74.973,4,0.365
4Rt9k4SE8dbfKzngxKJPq9,0.671,0.497,236133,0.49,0.000417,5,0.155,-7.161,1,0.0276,122.71,4,0.126
7tFMXpwIqQTeCpbPjNpM6H,0.46,0.477,355760,0.437,0,5,0.0962,-12.441,1,0.0406,103.162,4,0.248
4o9ZocOOoe5n7gXiCaLuWs,0.0979,0.442,304853,0.458,0,5,0.187,-7.875,1,0.0259,153.991,4,0.139
40sw2699toyfUVV9e0zRjm,0.0321,0.794,291107,0.607,0.941,0,0.0975,-12.851,1,0.0585,106.015,4,0.462
03THOy58avyW4Ska4NT8H7,0.159,0.833,203102,0.916,0,8,0.244,-2.763,0,0.0436,96.013,4,0.963
1KngDoxfJ3fdTEbFiIMw6l,0.00314,0.502,307013,0.938,0.616,2,0.249,-5.96,1,0.0442,133.005,4,0.412
0KsQzo9CDz3BK0uZfOPbSN,0.0944,0.574,177842,0.585,0,9,0.0892,-7.016,1,0.403,72.999,3,0.325
69L9x4cz52Rft4WzFx0wCn,0.0974,0.603,225375,0.939,0.000289,1,0.371,-5.793,1,0.0617,160.014,4,0.655
7eG6iEMUE9XrFoJsk8HOQu,0.437,0.75,281187,0.351,0.891,2,0.0948,-11.682,1,0.0644,79.998,4,0.195
0ZaV9t2HCfhv5VQiI3RfxV,0.0019,0.573,344250,0.936,0.0218,10,0.0415,-2.933,1,0.0991,170.051,4,0.648
6gaUC3ms3gCGggnfTdT2QL,0.0127,0.482,206067,0.714,0.903,4,0.107,-8.796,0,0.0532,155.103,4,0.656
7EzMotErPHP0TJ2Gv987q7,0.449,0.744,242833,0.415,0,6,0.111,-8.417,1,0.161,145.988,4,0.692
3cq00wXesuHnl9OxH0h5kE,0.705,0.763,252108,0.784,0,0,0.408,-2.451,1,0.0387,138.977,4,0.828
2mmgSWEUFikmuFEfQtvtk6,0.987,0.321,110000,0.0731,0.973,11,0.108,-40.264,0,0.0616,149.98,4,0.0313
2ZvPAmijp1K8qOKTh5GP9Q,0.808,0.668,84720,0.378,0,5,0.299,-14.998,1,0.215,138.335,4,0.855
0EXH5At0IggPUmURAJv4tl,0.688,0.677,162480,0.644,0.034,9,0.32,-7.23,1,0.0293,129.866,4,0.909
6ESRaxcp7REupnmyNYnJw0,0.00166,0.961,290146,0.877,1.54e-05,11,0.275,-5.38,0,0.151,117.507,4,0.365
4bhstP5EAtJRiKOlkJZrW7,0.815,0.67,172357,0.896,0.000181,8,0.124,-5.628,0,0.0312,148.767,4,0.843
7EDNgBKcW5YOCF2LrueL5q,0.45,0.556,211973,0.941,3.08e-05,9,0.805,-3.749,1,0.0636,174.798,4,0.685
5GGqaD90f3lSMpZZQeB0nX,0.0901,0.579,109714,0.673,0.911,6,0.378,-8.145,0,0.0356,139.938,4,0.0463
3LgLsyt1YBd4grDQ1avoaM,0.286,0.631,180428,0.818,0,2,0.0278,-3.859,1,0.265,105.859,3,0.859
22PCKoL808R5vOyvrNRwus,0.024,0.614,89062,0.967,0.000207,11,0.247,-3.779,0,0.0451,149.998,5,0.77
43eLl2gwEr0fgbFgS11uOh,0.216,0.667,400293,0.877,0.769,5,0.101,-8.735,1,0.0386,130.0,4,0.0445
4iUEAUm9GfwOH1RHMHZEBA,0.000107,0.521,249000,0.881,0.0192,1,0.106,-8.812,0,0.0471,127.061,4,0.317
3M2yijPkv7eFEdOSNG3xTV,0.138,0.307,215066,0.632,0,0,0.0478,-8.513,1,0.0454,171.829,4,0.497
42bdU7oDyRvyRXaKbUrtfu,0.0105,0.418,333080,0.786,0,9,0.342,-5.257,1,0.0471,139.92,4,0.0656
3OTL612aTGvvGbzMuEcdbo,0.988,0,84000,3.05e-05,0.991,3,0.443,-22.367,1,0,0,0,0
7JxjFzQsWq7pLnbIhzgpZW,9.53e-05,0.456,294933,0.93,0.000171,2,0.457,-3.798,0,0.0515,155.98,3,0.54
4gEOtlRkCuJ19y5bpCUdY3,0.704,0.122,280799,0.446,3.79e-06,9,0.805,-5.687,0,0.0332,61.292,5,0.215
5I49PGcxUCZFoMpZ6s9lj5,0.121,0.251,396667,0.484,7.79e-06,8,0.483,-8.249,1,0.043,136.067,4,0.192
19YTiURO8tEsVGE6OisSxn,0.617,0.806,246070,0.265,0.0447,1,0.302,-11.238,1,0.0787,132.041,4,0.229
4SV6oCHDBan0WI9lpkHKoq,0.00328,0.62,220009,0.973,1.61e-06,2,0.101,-5.264,1,0.0616,108.999,4,0.513
7aoOskVEFPQxp2A5pTAWYz,0.639,0.864,137808,0.351,0.656,1,0.108,-7.731,0,0.209,130.017,4,0.459
2GGLP061KzVzhbwG4kumMV,0.176,0.708,243173,0.91,0.0431,5,0.0727,-3.349,0,0.047,124.982,4,0.697
6SKDN79Mz4igbl4lSb8XZ5,0.00015,0.668,344421,0.535,0.71,0,0.0941,-10.127,1,0.0571,123.01,4,0.566
2IaYkP7rDnByycIueXYXkQ,0.403,0.765,225333,0.381,0.0042,0,0.103,-7.391,0,0.0445,89.989,4,0.448
47hXMyQDGW8sA1NGqmFL7h,0.771,0.786,153693,0.356,0.694,6,0.1,-11.432,1,0.0462,116.023,4,0.519
5pz5S3ZqMPnd8or4IGUVho,0.0165,0.449,253893,0.693,0,5,0.302,-4.592,1,0.0351,107.997,4,0.423
4n18ieCPDxLez1ac36X7ID,0.654,0.254,399656,0.61,0.0215,0,0.182,-11.695,1,0.274,115.766,3,0.0349
31Kb7jyAscJJma1gTXRUFQ,0.000992,0.467,252533,0.708,0,10,0.238,-4.149,1,0.0269,83.954,4,0.422
3WRLUvhaIpFnXBR9aRvOGc,0.123,0.803,153307,0.67,0.00629,11,0.331,-9.929,0,0.0738,117.457,4,0.87
0cVbtLDg8HL5KcWUjw96zs,0.0863,0.711,412291,0.34,0.884,2,0.0855,-15.098,0,0.0495,160.144,4,0.31
3WLJ7D5kh44K5eJ1NqZQ6W,0.927,0.476,207312,0.124,0,2,0.0972,-9.463,1,0.0443,94.299,4,0.19
0wmr45zDNsSMy9cRgddm4E,0.00993,0.553,164118,0.827,0.844,6,0.173,-7.83,1,0.0446,170.021,4,0.821
4CpZ0tluVXhe13GEPPzIdg,0.00623,0.459,436119,0.61,0,7,0.0763,-7.836,0,0.033,134.08,4,0.109
2HFPstnd5E4X9HQKIOebdz,0.0014,0.738,297143,0.718,0.878,1,0.339,-3.59,0,0.0553,104.971,4,0.064
733AB6gms9vKyMRzfzuU2e,0.00545,0.88,418236,0.723,0.934,1,0.0919,-10.891,1,0.0753,123.989,4,0.501
5U7gQ28eWDHl3q1a8pLVay,0.56,0.637,230640,0.732,0,11,0.0933,-6.869,1,0.358,115.209,4,0.963
2igfCmo0TuciHyKMB8zWrr,0.591,0.495,117667,0.886,0,11,0.615,-3.737,0,0.474,172.997,4,0.864
3FTRSa9mWB3kKx2jkhUAN3,0.528,0.751,235932,0.344,1.62e-06,6,0.113,-7.712,1,0.0379,122.1,3,0.471
4h7XFmh8zI6KvQN6CFAO6n,0.695,0.49,320052,0.597,0.00155,8,0.056,-8.048,1,0.0937,138.019,4,0.185
5Vy4uSUbN0fDaAKqdsEetB,0.0599,0.6,61427,0.974,0.926,2,0.051,-7.718,1,0.109,187.302,4,0.846
2eccuDbQW0FP0xQGgAcIPK,0.24,0.601,476558,0.588,0.91,7,0.131,-12.623,0,0.0552,75.004,4,0.187
2N0Xa9oYEcL544AH2qVQME,0.254,0.757,147424,0.803,2.11e-05,8,0.188,-10.886,1,0.0802,174.009,4,0.925
5O7M9Ef0F5orV3UNJ4URNx,0.0063,0.558,174160,0.835,0.00415,4,0.116,-4.642,0,0.0576,146.581,4,0.591
1odDwh4YwoNXkog8Tw2IhK,0.0975,0.643,169388,0.334,0.825,1,0.0999,-13.587,0,0.0626,139.009,4,0.654
0I3FXz5RssOlMNI0FmPAkc,0.466,0.551,136770,0.737,2.74e-06,1,0.21,-5.573,1,0.103,197.997,4,0.611
4SAdbBiCiPVrNTwKFGM7ON,0.0187,0.637,395077,0.882,0.669,7,0.0869,-8.207,1,0.078,129.976,4,0.166
130dsYbbXp9jQnETiJ7axI,0.00213,0.504,221400,0.951,0,7,0.311,-0.524,1,0.116,89.987,4,0.375
2BzDh1kitD9Zliv03YtKtL,0.0988,0.7,315413,0.41,0.13,7,0.11,-8.164,1,0.0274,146.003,4,0.361
0aPvyUlLsttSv4Rsm325tp,0.0437,0.686,213345,0.834,0.0758,7,0.235,-5.034,1,0.0569,114.989,4,0.381
1AltJQPJQQoDKOHU7mr19c,0.578,0.58,254853,0.483,0,7,0.0693,-7.695,1,0.0303,128.152,4,0.27
5jLYY4tAiUEDTxIO3J2dKS,0.596,0.596,199400,0.848,0,1,0.402,-3.043,1,0.0491,101.947,4,0.465
5k6pwjtNfGIFoA432oys0o,0.611,0.202,421851,0.67,0.889,0,0.091,-17.18,1,0.139,119.873,3,0.0366
3w5ugWaYMy17jjyUXNA7yq,0.00947,0.705,407820,0.957,0.835,11,0.125,-6.026,1,0.0406,133.007,4,0.0615
0pxcexhD8iTA7nR66qGdUy,0.885,0.441,328812,0.213,0.0274,5,0.0874,-16.42,1,0.0338,177.554,4,0.138
4By6AyfN0LGsNXOun2RMOp,0.443,0.448,225726,0.645,0,4,0.432,-9.443,1,0.0503,170.022,4,0.465
5R0O1izXn9jy0PQn1Ki2Lt,0.000232,0.862,310040,0.664,0.939,10,0.0494,-8.918,0,0.0886,125.761,4,0.618
2L44yKNXB40WfG8cWIbuOu,0.00159,0.299,242173,0.945,0,8,0.245,-4.866,1,0.0658,84.831,4,0.536
6L63ulwGbVnDCte3it7ulD,0.51,0.709,204427,0.822,2.16e-05,1,0.0696,-6.225,1,0.225,101.386,4,0.84
2WIkgLazRptoY6fxVmhoGA,0.0848,0.795,129135,0.39,0.834,7,0.117,-7.281,1,0.221,92.018,4,0.579
73pxWFCsfyE25t58IHFbGD,0.951,0.226,121626,0.0154,0.59,2,0.117,-34.578,1,0.0416,106.507,4,0.0545
42JPhBkcrAn8wfZn9xdSzO,0.351,0.648,138759,0.54,0.759,7,0.0951,-7.129,1,0.0539,154.021,4,0.249
4ozMIJMMWaDCKqmVFcY4R0,0.619,0.555,171467,0.605,0.0236,11,0.297,-5.843,1,0.0302,110.521,4,0.856
74MhlpoGAJ9ifOLlebh1J3,0.000113,0.471,400461,0.926,0.0407,7,0.0786,-6.012,1,0.0769,174.968,4,0.201
56R1u1PCdQp1gimpv5LOC1,0.000228,0.507,351973,0.91,0.943,1,0.0928,-7.68,0,0.0372,137.996,4,0.0934
4v4fauPWYi1rl0rnRcr3Yn,0.000664,0.546,393222,0.996,0.699,2,0.058,-1.853,1,0.0505,177.016,4,0.87
793OuR8rJ0zpVp708ONAxO,0.0256,0.651,180600,0.702,4.87e-05,10,0.129,-7.833,1,0.0876,124.924,4,0.539
3oCfEnZRME0pGNUyzzhkeM,0.000207,0.327,380886,0.865,0.00239,8,0.109,-4.885,1,0.0728,92.011,4,0.478
5dNEvgEsqygS46qkjZehvg,0.862,0.629,256080,0.308,0,0,0.121,-7.544,1,0.0544,132.062,4,0.373
1BsEjM4yjgsTlykhygDeNr,0.537,0.395,315007,0.397,6.75e-05,10,0.125,-9.125,1,0.0334,131.527,4,0.229
3zW4sW9zklXUCdccgCO14i,0.0516,0.462,212414,0.943,0.000118,7,0.203,-1.288,1,0.0401,174.023,4,0.685
2A5sSOT1qvx7iFn1JjVXGs,0.0126,0.829,540202,0.721,0.179,10,0.144,-11.474,0,0.0523,128.037,4,0.561
1hle6BL2dCurJdd5Xoywlb,0.0693,0.63,179666,0.891,0.0146,6,0.0654,-3.278,0,0.0738,174.973,4,0.505
7mrRdNw1UwHMc36BMozloI,0.00446,0.597,258151,0.865,0.855,2,0.223,-4.144,0,0.0474,172.025,4,0.0868
0l2Ga3WXMsrtvKt6Qaj83N,0.00312,0.704,458140,0.833,0.876,6,0.0919,-4.667,0,0.0716,128.992,4,0.205
438KuLC5HQSYXj2kproGYt,0.197,0.641,228240,0.728,3.56e-06,0,0.269,-8.04,1,0.0314,112.019,4,0.589
1l1SFNHNrjvibzba2myYvo,0.123,0.713,263842,0.737,0.0189,10,0.095,-10.735,0,0.154,132.27,4,0.382
2uicT9SVQ3npfenMTZAjcH,0.113,0.567,207560,0.931,0.737,2,0.0916,-8.524,1,0.428,108.113,4,0.145
2evmCbOrjOKotFoMMaGYXu,0.0001,0.81,386256,0.654,0.947,7,0.0817,-10.486,1,0.0551,120.01,4,0.151
55mbwqVqbQSPYPWfpQ9K8S,0.000267,0.446,359839,0.925,0.00769,10,0.0811,-5.311,0,0.0762,180.002,4,0.456
3PQAtImJFX0ZQhNuiHQbfA,0.341,0.515,182654,0.684,0,1,0.324,-5.293,1,0.0366,142.015,4,0.296
1buEw63lA2JHhjMMrXINnI,0.00665,0.484,256040,0.944,0.905,9,0.442,-5.446,1,0.044,89.041,4,0.418
3ioW1NTf1XmoQnV7QsdbtY,0.383,0.392,77867,0.342,0,7,0.151,-8.768,1,0.0319,153.153,3,0.78
52uw4LhiFFnIHduoLVILMm,0.972,0.138,173381,0.0201,0.847,5,0.146,-34.792,0,0.0352,72.008,4,0.0395
5e0wGPEIDVmhPMYFkzzDkn,0.786,0.599,162000,0.485,0.755,5,0.304,-6.864,0,0.0778,160.015,4,0.332
4Z9bVmo4epjn0YHfK6enBA,0.185,0.66,169110,0.693,1.18e-06,1,0.719,-6.33,0,0.0364,125.038,4,0.575
0BQmdxpn2fhwUM0HtY9A4s,0.304,0.438,196613,0.682,3.19e-06,4,0.186,-6.844,1,0.0334,136.248,4,0.352
6tBt0o5KS4xYaC7aKd7RY0,0.614,0.636,203667,0.634,0,9,0.185,-5.398,1,0.0267,98.931,4,0.631
4F8OK7mNa51mKqgHqWQiYm,0.00314,0.749,438720,0.731,0.867,4,0.111,-10.865,1,0.108,131.997,4,0.0598
7dUyPK22oxzTZ6NQKj1t4N,0.147,0.713,246280,0.825,0.00095,9,0.212,-5.44,0,0.0335,100.04,4,0.68
7syRb4LX1tdcCceUX0Q764,0.224,0.57,226400,0.698,0.857,1,0.153,-10.008,1,0.0348,116.416,5,0.715
35i6b4n58J2WS7fgu4jlpK,0.12,0.81,90159,0.553,0.76,8,0.435,-10.705,0,0.152,117.32,4,0.789
4sNiMTu47WkUgW87qeUlWF,0.404,0.718,220382,0.83,2.5e-05,4,0.124,-5.488,0,0.0505,105.012,4,0.771
4dz0GA2DCoP3ZTLrLMd351,0.349,0.648,205181,0.872,1.26e-06,3,0.142,-3.062,0,0.0384,155.97,4,0.933
1kCEEv2VBnskoFDUCY0egw,0.166,0.809,320059,0.677,0.92,11,0.0542,-4.825,0,0.0335,110.001,4,0.875
76ILK5W3g9Vxt3M5a4hBZp,2.58e-05,0.223,340483,0.943,0.969,9,0.375,-3.981,1,0.235,78.705,4,0.0306
5ZkYYjLT4WXsCWXd47bwqe,0.518,0.523,150933,0.916,0,11,0.989,-2.347,1,0.0419,167.943,4,0.861
3uHMnz8ocip1y36t4IFWfI,0.857,0.658,303227,0.451,0.000262,3,0.179,-11.453,1,0.0386,85.001,4,0.961
06xFp9KgjWrwSFncUZx49Q,0.986,0.406,116187,0.00559,0.629,0,0.189,-27.262,1,0.0382,90.109,4,0.15
1rZwIk3LxrMmVyXghIYubr,5.02e-05,0.433,253970,0.873,2.15e-05,0,0.0609,-2.705,0,0.0675,138.063,4,0.32
4DxJKxGAJMus7zVDOGI3Ab,0.013,0.11,427000,0.951,0.384,9,0.0626,-9.627,0,0.262,76.699,4,0.054
3VyafXBcYfGE0RJdNMFJ03,0.761,0.295,197003,0.256,0.934,7,0.0867,-17.008,1,0.0303,48.0,3,0.0356
15C4vddZCuFqVNwDCSUXdn,0.831,0.422,214000,0.419,0.766,10,0.263,-18.244,1,0.0464,114.252,4,0.972
61suxeOgSBDfwySo1O3BQ4,0.334,0.675,252453,0.562,0,1,0.0895,-7.04,0,0.0356,113.91,4,0.157
0mHpflgVu43yrAFZVSM9hh,0.0277,0.769,159974,0.526,4.55e-05,0,0.22,-9.622,1,0.036,126.441,4,0.686
3WDugXoCvDWHbc3AGbi6jZ,0.0132,0.614,444453,0.785,0.925,10,0.115,-8.012,0,0.0398,133.999,4,0.263
3ZQs8RHO3lPZoUwpavPENL,5.84e-05,0.526,543547,0.956,0.873,11,0.46,-3.111,1,0.0853,169.793,4,0.487
2cPUB8EOT6AfJ8oxhyoNXL,0.58,0.578,314240,0.798,0,7,0.111,-6.01,1,0.0699,91.96,4,0.728
0rzt2d9eLx9finGWzZYz7f,0.49,0.499,157750,0.803,2.03e-05,9,0.118,-4.153,0,0.0437,150.084,4,0.688
2KsHzM4L7ThhNJB6MHXkPx,0.132,0.55,321687,0.569,1.47e-05,7,0.174,-7.683,0,0.0462,123.179,4,0.0518
5Y92ifaYVm9y5B00YShB0T,0.943,0.595,242973,0.0335,0.932,5,0.106,-24.105,1,0.109,135.643,3,0.493
018vKll25kQiBjJ9FVOhSV,0.954,0.512,305406,0.225,0.702,8,0.147,-22.319,0,0.0419,104.694,4,0.1
3XWRc74od1pT7MUkGiJmoW,0.838,0.36,180013,0.247,0.00454,0,0.104,-9.415,1,0.0396,77.225,4,0.279
2Xf6kyhEo3sF6rKNgbhTU6,0.00033,0.405,263067,0.978,0.0143,7,0.126,-3.427,1,0.057,185.061,4,0.493
5sFAmJu3M2KSZgpwUWeu7Y,2.04e-05,0.565,247484,0.931,0.604,8,0.0665,-4.285,1,0.0652,113.022,4,0.616
2t5jGSFgLiPgdmocFwodID,0.787,0.438,241045,0.53,0,4,0.422,-5.307,1,0.031,148.096,4,0.461
10bywQ7ppSI3lxhgFWCF7a,0.267,0.845,236322,0.279,0.843,1,0.11,-14.494,0,0.164,130.023,4,0.391
7N0GlJusajrDjWCyS3Rjb3,0.376,0.607,208240,0.748,0.0201,6,0.0674,-7.204,0,0.032,105.306,4,0.783
6THY6q592kDcv6smBb05gg,0.612,0.16,1331840,0.00246,0.463,7,0.261,-17.021,1,0.0506,129.342,4,0.023
4YqN6UqQvWVdg4K6Rm222j,0.984,0.0905,375978,0.144,0.959,6,0.122,-25.182,1,0.0401,170.643,3,0.0347
5yttdWLpQ3yL09P0tSqM5E,0.315,0.825,745387,0.837,0.00014,10,0.0604,-6.752,0,0.0989,123.02,4,0.495
2P7hXvonMqOtdjYWOzoeV3,0.774,0.609,299040,0.366,0.951,1,0.219,-14.752,1,0.0522,75.008,3,0.494
5IFaADJKoT9sV7Jy3efuNy,0.00157,0.694,276364,0.951,2e-06,0,0.112,-3.884,1,0.0767,144.07,4,0.389
3ZVLP49KrKZakJz9w55ef7,0.371,0.618,132209,0.599,0.827,6,0.834,-12.1,0,0.15,172.057,4,0.256
5IuwQPQrFTVrubzx1x1jyQ,0.562,0.661,169893,0.525,0.679,7,0.0617,-8.495,0,0.0313,97.99,4,0.934
2HKTVg3VL4LULPp7F8SUQa,2.14e-06,0.133,230418,0.996,0.914,10,0.325,-4.19,0,0.122,147.286,4,0.189
5SoHZyienPt4CEkudsII79,0.259,0.575,163200,0.151,0.687,10,0.0985,-17.081,0,0.192,125.243,4,0.29
72eVPv67TBQ7xUanVLqwWY,0.419,0.607,244847,0.904,0,2,0.0885,-6.116,1,0.176,89.856,4,0.577
6stWVqWxtPPednHy1mzoOz,0.377,0.782,175556,0.655,0.00134,6,0.0749,-5.971,0,0.0566,135.018,4,0.662
2PZ0HBnevHMlXuWiH6uMyc,0.176,0.662,237599,0.93,0,6,0.112,-7.483,1,0.0378,125.014,4,0.954
0UyQk1YM3ZEo3e7NhjNO1i,0.55,0.582,180886,0.6,0,10,0.263,-6.147,1,0.118,160.065,3,0.899
7F9iD9cZBEQMZgeD9EuO4Z,0.432,0.715,174103,0.897,0,2,0.15,-4.822,0,0.0635,96.891,3,0.839
3ZjXHWe7K1Gyv0xJdlRTP5,0.00055,0.826,405709,0.951,0.932,1,0.0452,-8.81,0,0.0865,123.998,4,0.277
6GmhqGy1701ajXJY4ob5WF,0.786,0.697,258267,0.296,0.00076,5,0.142,-11.669,0,0.0394,100.86,4,0.564
6YxWkNIvOVxUE3L21Ga9yt,0.67,0.454,229500,0.604,0,6,0.0981,-4.897,1,0.0348,124.012,4,0.203
64mV4qzHAylzHjD5N5tUxM,0.00121,0.563,220862,0.95,0.0157,4,0.897,-3.127,0,0.0395,173.953,4,0.176
5Dg8ls0df2DPRTEfKKFAwX,0.693,0.542,243600,0.519,0,4,0.134,-8.902,0,0.0339,86.041,4,0.162
1a1wB12w5qTXLvz6et9ohH,0.254,0.564,287385,0.688,0,5,0.322,-3.805,1,0.055,156.08,4,0.448
0s6JP5ZOjwo6KNH5Zono58,0.343,0.675,217933,0.428,0,2,0.0848,-8.627,1,0.0287,131.481,4,0.349
1ta6KHy4yuGSxW3mKNcvZN,4.48e-05,0.29,273733,0.922,0.783,6,0.0749,-7.833,0,0.051,137.527,4,0.323
4KjnysUdHLw9WNDP5A1BCY,0.000336,0.427,238608,0.91,0.696,6,0.126,-9.822,0,0.0561,164.84,1,0.379
1CsRoIeHaHRysPMoEaKRoQ,0.218,0.711,242103,0.579,0.053,0,0.32,-11.059,1,0.0363,114.96,4,0.21
18Lb0yf7HlgETLgfaBG6eV,0.0547,0.753,208693,0.755,0.00459,2,0.0518,-9.196,1,0.029,138.518,4,0.949
4bLncQ3c3jOVeMbKt1IArD,0.421,0.694,159205,0.899,7.21e-06,2,0.178,-2.24,0,0.03,152.014,4,0.836
2SdWtVcbCcSBCxTqKv69ZQ,0.359,0.777,123947,0.651,0,3,0.224,-6.327,1,0.0423,125.999,4,0.902
5KhUOgK2skD3tFxjPoV91B,0.496,0.665,208120,0.69,0,9,0.735,-7.602,1,0.0277,89.042,4,0.531
0UQor28BlM3xdKQGAwPPyP,0.596,0.73,199815,0.467,0,6,0.114,-10.498,0,0.0277,110.131,4,0.641
3UIYKqvEWe4SoTqP3504ZJ,0.00158,0.518,110640,0.61,0.8,2,0.111,-6.141,1,0.0734,185.839,3,0.0654
3UiHKZfXAXXtYqszxlYasq,5.11e-06,0.393,171503,0.951,0.000466,2,0.266,-12.858,1,0.0424,140.026,4,0.467
2PfIyg8i7SYmH1MVJBC3kv,0.637,0.684,178089,0.828,0,9,0.789,-6.057,1,0.136,100.017,4,0.91
0EAKf1NdBfTiK1idL7yLTg,0.00158,0.573,239080,0.773,0.0957,7,0.0734,-4.629,1,0.0442,134.977,4,0.541
6Dk2oxb5zYRmCJjYhdbrkr,0.000694,0.82,481920,0.425,0.906,2,0.112,-10.306,1,0.0877,125.001,4,0.307
5MiAAv98uE5Fc4esCaAHpD,0.168,0.353,503787,0.426,0,9,0.903,-7.963,1,0.0289,137.808,4,0.259
7HYZh4T8Za7ct2fgtNApTl,0.0673,0.644,180981,0.899,0.829,7,0.219,-5.758,1,0.0773,130.014,4,0.526
2MAPj9oW5l4PAdSM33WgO9,0.663,0.566,159053,0.446,0,10,0.198,-6.657,1,0.0396,150.88,4,0.354
0BmDe0L54FgvTyjnRdXlRt,0.117,0.489,49160,0.714,0,5,0.314,-5.022,1,0.04,149.877,4,0.485
6M1mIjeq2kNvT8F2dHNugk,0.327,0.655,330804,0.574,0,6,0.366,-7.261,0,0.031,117.048,4,0.577
2uFngE6ePszeJV3Cbtrfpc,0.0202,0.714,244667,0.988,0.805,8,0.362,-3.474,0,0.0744,120.865,4,0.829
3jZkidbmYvfTJLHRYQzh2g,0.0626,0.278,368013,0.621,0.000127,1,0.917,-7.338,1,0.0417,145.932,4,0.16
3x55c9UVpbURc2T02DLfEM,0.606,0.594,284723,0.757,0,11,0.251,-5.381,1,0.0504,127.894,4,0.597
3xiYn2FVh7XOlhb8pBrELg,0.00905,0.464,235360,0.779,0.36,7,0.126,-4.717,0,0.0478,158.097,4,0.155
3R5BU2DhDoAo1vzI2poV6R,0.155,0.458,344200,0.691,0,10,0.117,-5.802,1,0.0551,129.177,4,0.107
